x,y,z,cosx,cosy,cosz,element,stage,raynum
-0.429,-0.345,0.00622,1e-16,0e+00,-1,24,1,5614
0.00951,-0.0588,1.5,0.277,0.181,0.944,-2,1,5614
0.314,0.338,0.00791,1e-16,-1e-17,-1,57,1,5615
0.0292,0.049,1.5,-0.184,-0.187,0.965,-2,1,5615
-0.484,-0.446,0.0111,8e-17,3e-17,-1,17,1,5616
-0.0441,-0.0094,1.5,0.273,0.271,0.923,-2,1,5616
-0.491,-0.296,0.0104,1e-16,0e+00,-1,24,1,5617
-0.0544,0.000981,1.5,0.276,0.188,0.942,-2,1,5617
-0.0945,-0.219,-0.00843,1e-16,0e+00,-1,26,1,5618
0.0523,0.0655,1.5,0.0952,0.184,0.978,-2,1,5618
0.315,-0.328,0.00702,1e-16,1e-17,-1,29,1,5619
0.0228,-0.0432,1.5,-0.189,0.184,0.965,-2,1,5619
0.261,-0.318,0.00103,1e-16,1e-17,-1,29,1,5620
-0.0309,-0.0336,1.5,-0.188,0.183,0.965,-2,1,5620
0.403,-0.62,0.00666,8e-17,3e-17,-1,16,1,5621
-0.0385,-0.0197,1.5,-0.265,0.36,0.895,-2,1,5621
-0.38,0.445,-0.00387,8e-17,-3e-17,-1,59,1,5622
0.061,0.00214,1.5,0.271,-0.272,0.923,-2,1,5622
0.245,-0.402,-0.00708,1e-16,0e+00,-1,22,1,5623
-0.0468,0.0391,1.5,-0.183,0.276,0.944,-2,1,5623
0.349,0.491,0.0154,1e-16,0e+00,-1,64,1,5624
0.0652,0.06,1.5,-0.18,-0.274,0.945,-2,1,5624
-0.494,0.183,0.0117,8e-17,0e+00,-1,45,1,5625
-0.0549,0.0397,1.5,0.282,-0.0921,0.955,-2,1,5625
-0.0615,-0.0882,1.501,1e-16,0e+00,-1,1,1,5626
0.0013,-0.467,0.00587,1e-16,0e+00,-1,20,1,5627
-0.00423,-0.0378,1.5,-0.00355,0.276,0.961,-2,1,5627
-0.0167,0.0458,1.501,1e-16,0e+00,-1,-1,1,5628
0.319,-0.513,-0.00706,1e-16,0e+00,-1,15,1,5629
0.0202,0.0853,1.5,-0.181,0.363,0.914,-2,1,5629
0.199,0.646,-0.0124,1e-16,3e-17,-1,77,1,5630
0.196,0.632,0.0147,-0.0878,-0.451,0.888,70,1,5630
-0.204,0.0061,0.00294,1e-16,0e+00,-1,40,1,5631
-0.0657,0.00194,1.5,0.092,-0.00277,0.996,-2,1,5631
0.235,-0.598,0.00103,1e-16,0e+00,-1,15,1,5632
-0.0607,-0.00688,1.5,-0.18,0.361,0.915,-2,1,5632
-0.327,0.445,0.00683,1e-16,0e+00,-1,60,1,5633
-0.0368,0.00222,1.5,0.183,-0.28,0.942,-2,1,5633
0.0396,-0.49,0.00913,1e-16,0e+00,-1,20,1,5634
0.0426,-0.0529,1.5,0.0019,0.282,0.96,-2,1,5634
-0.454,0.494,0.0135,8e-17,-3e-17,-1,59,1,5635
-0.00983,0.0533,1.5,0.275,-0.273,0.922,-2,1,5635
0.18,0.252,-0.00121,1e-16,0e+00,-1,56,1,5636
0.0366,-0.0286,1.5,-0.0932,-0.183,0.979,-2,1,5636
0.435,0.47,0.00739,1e-16,-3e-17,-1,65,1,5637
-0.0113,0.0337,1.5,-0.276,-0.269,0.923,-2,1,5637
0.331,0.399,0.000586,1e-16,0e+00,-1,64,1,5638
0.0325,-0.0433,1.5,-0.188,-0.278,0.942,-2,1,5638
0.322,0.407,0.00101,1e-16,0e+00,-1,64,1,5639
0.0336,-0.0282,1.5,-0.182,-0.274,0.944,-2,1,5639
-0.493,-0.146,0.00971,8e-17,0e+00,-1,31,1,5640
-0.056,-0.00758,1.5,0.28,0.0888,0.956,-2,1,5640
0.00204,0.357,-0.0098,1e-16,0e+00,-1,62,1,5641
0.00207,0.352,0.00646,0.0018,-0.278,0.961,55,1,5641
0.0122,-0.294,0.000971,1e-16,0e+00,-1,27,1,5642
0.011,-0.00837,1.5,-0.000799,0.187,0.982,-2,1,5642
-0.491,0.00995,0.00916,8e-17,0e+00,-1,38,1,5643
-0.0541,0.0123,1.5,0.281,0.00154,0.96,-2,1,5643
-0.0204,-0.0183,1.501,1e-16,0e+00,-1,1,1,5644
-0.0768,0.477,0.0042,1e-16,0e+00,-1,61,1,5645
0.0635,0.0411,1.5,0.0897,-0.279,0.956,-2,1,5645
0.374,0.7,-0.00964,1e-16,0e+00,-1,79,1,5646
-0.0944,-0.08,1.5,-0.266,-0.443,0.856,-2,1,5646
-0.0584,0.323,0.00372,1e-16,0e+00,-1,55,1,5647
-0.0544,0.0379,1.5,0.0026,-0.187,0.982,-2,1,5647
0.453,-0.759,0.0154,1e-16,0e+00,-1,9,1,5648
-0.000256,-0.00415,1.5,-0.262,0.437,0.86,-2,1,5648
0.0809,0.339,0.00227,1e-16,0e+00,-1,56,1,5649
-0.067,0.0491,1.5,-0.0965,-0.189,0.977,-2,1,5649
0.175,-0.222,-0.00434,1e-16,0e+00,-1,28,1,5650
0.0315,0.0706,1.5,-0.0931,0.19,0.977,-2,1,5650
-0.493,-0.249,0.00621,1e-16,0e+00,-1,24,1,5651
-0.0581,0.0394,1.5,0.275,0.182,0.944,-2,1,5651
0.197,-0.319,0.00591,1e-16,0e+00,-1,28,1,5652
0.0566,-0.0301,1.5,-0.0917,0.189,0.978,-2,1,5652
0.325,0.702,0.00196,1e-16,0e+00,-1,78,1,5653
0.0225,-0.0521,1.5,-0.177,-0.442,0.879,-2,1,5653
-0.278,-0.00788,-0.000555,1e-16,0e+00,-1,39,1,5654
0.00964,-0.00951,1.5,0.188,-0.00107,0.982,-2,1,5654
-0.153,-0.0932,-0.00181,1e-16,7e-18,-1,33,1,5655
-0.00979,0.0504,1.5,0.0942,0.0948,0.991,-2,1,5655
0.0991,-0.268,-0.00354,1e-16,0e+00,-1,28,1,5656
-0.0385,0.0201,1.5,-0.0895,0.188,0.978,-2,1,5656
0.38,-0.412,-0.00864,1e-16,3e-17,-1,23,1,5657
-0.0678,0.0339,1.5,-0.274,0.272,0.922,-2,1,5657
-0.267,-0.14,-0.00174,1e-16,0e+00,-1,32,1,5658
0.0204,0.00977,1.5,0.187,0.0973,0.978,-2,1,5658
0.137,-0.376,-0.00734,1e-16,0e+00,-1,21,1,5659
-0.0073,0.066,1.5,-0.0913,0.28,0.956,-2,1,5659
-0.203,0.209,0.00603,1e-16,-7e-18,-1,47,1,5660
-0.0629,0.0686,1.5,0.0928,-0.093,0.991,-2,1,5660
-0.324,0.324,0.00764,1e-16,-1e-17,-1,53,1,5661
-0.0431,0.0362,1.5,0.182,-0.186,0.965,-2,1,5661
-0.0693,-0.365,-0.0087,1e-16,0e+00,-1,20,1,5662
-0.071,0.0681,1.5,-0.00109,0.276,0.961,-2,1,5662
-0.251,0.696,-0.0065,1e-16,0e+00,-1,74,1,5663
0.0491,-0.0734,1.5,0.175,-0.448,0.877,-2,1,5663
0.342,0.535,-0.00081,1e-16,0e+00,-1,71,1,5664
0.0525,-0.0612,1.5,-0.177,-0.363,0.915,-2,1,5664
-0.163,-0.627,0.0122,1e-16,0e+00,-1,12,1,5665
-0.0143,-0.0463,1.5,0.0929,0.362,0.927,-2,1,5665
-0.12,0.405,-0.004,1e-16,0e+00,-1,61,1,5666
0.0273,-0.0318,1.5,0.0934,-0.278,0.956,-2,1,5666
0.0387,0.625,0.0108,1e-16,0e+00,-1,69,1,5667
0.0422,0.0394,1.5,0.00221,-0.366,0.931,-2,1,5667
0.0213,-0.26,-0.00229,1e-16,0e+00,-1,27,1,5668
0.0159,0.0285,1.5,-0.00351,0.188,0.982,-2,1,5668
-0.15,-0.0221,0.000362,1e-16,0e+00,-1,40,1,5669
-0.0134,-0.0197,1.5,0.0905,0.00161,0.996,-2,1,5669
0.137,0.53,-0.00736,1e-16,0e+00,-1,70,1,5670
-0.00514,-0.0662,1.5,-0.0876,-0.367,0.926,-2,1,5670
-0.167,-0.479,0.00867,1e-16,0e+00,-1,19,1,5671
-0.0162,-0.045,1.5,0.0967,0.278,0.956,-2,1,5671
-0.397,-0.571,-0.00361,1e-16,3e-17,-1,10,1,5672
0.058,0.0272,1.5,0.271,0.356,0.895,-2,1,5672
-0.208,0.604,0.00984,1e-16,0e+00,-1,68,1,5673
-0.0558,0.0208,1.5,0.0945,-0.363,0.927,-2,1,5673
0.339,-0.399,0.0014,1e-16,0e+00,-1,22,1,5674
0.0504,0.042,1.5,-0.182,0.278,0.943,-2,1,5674
0.442,-0.418,0.00114,1e-16,3e-17,-1,23,1,5675
0.00173,0.0218,1.5,-0.271,0.271,0.924,-2,1,5675
0.188,0.141,0.00215,1e-16,-7e-18,-1,49,1,5676
0.0498,-0.00246,1.5,-0.0915,-0.0952,0.991,-2,1,5676
-0.151,-0.72,0.00285,1e-16,-3e-17,-1,5,1,5677
0.000539,0.0276,1.5,0.09,0.445,0.891,-2,1,5677
-0.138,-0.632,0.012,1e-16,0e+00,-1,12,1,5678
0.00778,-0.0523,1.5,0.0912,0.362,0.928,-2,1,5678
-0.172,0.084,-0.00134,1e-16,-7e-18,-1,47,1,5679
-0.0316,-0.0628,1.5,0.0924,-0.0969,0.991,-2,1,5679
-0.244,0.167,-0.0026,1e-16,0e+00,-1,46,1,5680
0.0494,0.0266,1.5,0.191,-0.0913,0.977,-2,1,5680
-0.0356,-0.668,-0.00983,1e-16,0e+00,-1,6,1,5681
-0.029,0.0866,1.5,0.00391,0.447,0.894,-2,1,5681
-0.145,0.0242,0.000165,1e-16,0e+00,-1,40,1,5682
0.000511,0.0195,1.5,0.0969,-0.00312,0.995,-2,1,5682
-0.323,0.29,0.00423,1e-16,-1e-17,-1,53,1,5683
-0.0359,-0.00307,1.5,0.185,-0.189,0.964,-2,1,5683
-0.452,0.594,0.00867,1e-16,-3e-17,-1,66,1,5684
-0.00997,-0.00207,1.5,0.265,-0.358,0.895,-2,1,5684
-0.0243,-0.105,-0.00173,1e-16,0e+00,-1,34,1,5685
-0.0187,0.035,1.5,0.00375,0.0931,0.996,-2,1,5685
-0.281,0.0492,-0.000254,1e-16,0e+00,-1,39,1,5686
0.00694,0.0484,1.5,0.189,-0.000552,0.982,-2,1,5686
-0.488,0.75,0.0183,8e-17,0e+00,-1,73,1,5687
-0.0374,-0.00962,1.5,0.261,-0.441,0.859,-2,1,5687
-0.225,0.0173,-0.00563,1e-16,0e+00,-1,39,1,5688
0.0652,0.0206,1.5,0.189,0.00213,0.982,-2,1,5688
0.0798,-0.713,-0.00216,1e-16,-3e-17,-1,7,1,5689
-0.0701,0.0365,1.5,-0.089,0.445,0.891,-2,1,5689
-0.146,-0.0406,0.00017,1e-16,0e+00,-1,40,1,5690
-0.000175,-0.0385,1.5,0.0965,0.00143,0.995,-2,1,5690
-0.451,0.109,0.00198,8e-17,0e+00,-1,45,1,5691
-0.0202,-0.0319,1.5,0.275,-0.0898,0.957,-2,1,5691
0.0326,0.495,0.00972,1e-16,0e+00,-1,62,1,5692
0.0289,0.0661,1.5,-0.00237,-0.276,0.961,-2,1,5692
0.368,-0.724,-0.00508,1e-16,0e+00,-1,9,1,5693
-0.0971,0.0406,1.5,-0.265,0.436,0.86,-2,1,5693
-0.278,-0.256,-0.00315,1e-16,1e-17,-1,25,1,5694
0.0065,0.0316,1.5,0.183,0.185,0.966,-2,1,5694
-0.244,-0.616,0.00536,1e-16,0e+00,-1,11,1,5695
0.0534,-0.0184,1.5,0.182,0.365,0.913,-2,1,5695
0.174,-0.705,0.000345,1e-16,-3e-17,-1,7,1,5696
0.0228,0.0466,1.5,-0.0896,0.446,0.89,-2,1,5696
0.415,0.619,0.00802,8e-17,-3e-17,-1,72,1,5697
-0.0333,0.027,1.5,-0.269,-0.355,0.895,-2,1,5697
-0.0248,0.462,0.00508,1e-16,0e+00,-1,62,1,5698
-0.0252,0.0237,1.5,-0.000292,-0.281,0.96,-2,1,5698
0.405,-0.589,0.000955,8e-17,3e-17,-1,16,1,5699
-0.0512,0.0147,1.5,-0.272,0.359,0.893,-2,1,5699
-0.283,-0.335,0.00476,1e-16,1e-17,-1,25,1,5700
0.0115,-0.049,1.5,0.19,0.185,0.964,-2,1,5700
0.456,-0.688,-0.000891,1e-16,0e+00,-1,9,1,5701
-0.00389,0.0798,1.5,-0.263,0.439,0.859,-2,1,5701
0.106,0.0267,-0.00169,1e-16,0e+00,-1,42,1,5702
-0.0405,0.03,1.5,-0.0972,0.00224,0.995,-2,1,5702
-0.385,0.0895,-0.00834,8e-17,0e+00,-1,45,1,5703
0.0575,-0.0555,1.5,0.28,-0.0918,0.956,-2,1,5703
-0.292,0.245,-0.00294,1e-16,-1e-17,-1,53,1,5704
0.00156,-0.0468,1.5,0.189,-0.187,0.964,-2,1,5704
-0.378,0.425,-0.00706,8e-17,-3e-17,-1,59,1,5705
0.0701,-0.0248,1.5,0.274,-0.275,0.922,-2,1,5705
-0.206,-0.432,0.00393,1e-16,0e+00,-1,19,1,5706
-0.0658,0.00225,1.5,0.0895,0.278,0.956,-2,1,5706
0.352,-0.72,0.00884,1e-16,0e+00,-1,8,1,5707
0.0526,0.0284,1.5,-0.176,0.442,0.88,-2,1,5707
0.0653,-0.458,0.00453,1e-16,0e+00,-1,20,1,5708
0.0698,-0.0195,1.5,0.00288,0.281,0.96,-2,1,5708
-0.128,-0.249,-0.00397,1e-16,0e+00,-1,26,1,5709
0.0158,0.0427,1.5,0.0932,0.19,0.977,-2,1,5709
-0.27,-0.434,-0.00013,1e-16,0e+00,-1,18,1,5710
0.0203,0.00105,1.5,0.183,0.274,0.944,-2,1,5710
-0.16,0.288,0.00126,1e-16,0e+00,-1,54,1,5711
-0.0153,-0.00282,1.5,0.0941,-0.19,0.977,-2,1,5711
0.0245,-0.135,-0.000326,1e-16,0e+00,-1,34,1,5712
0.0282,0.00898,1.5,0.0025,0.0956,0.995,-2,1,5712
0.207,-0.607,0.0104,1e-16,0e+00,-1,14,1,5713
0.0675,-0.0198,1.5,-0.0871,0.365,0.927,-2,1,5713
-0.41,-0.505,-0.0142,1e-16,3e-17,-1,10,1,5714
0.0437,0.0995,1.5,0.268,0.357,0.895,-2,1,5714
0.09,0.604,0.00429,1e-16,0e+00,-1,70,1,5715
-0.0606,0.0204,1.5,-0.0934,-0.362,0.928,-2,1,5715
-0.205,0.604,0.00972,1e-16,0e+00,-1,68,1,5716
-0.0614,0.0188,1.5,0.0894,-0.364,0.927,-2,1,5716
-0.302,-0.315,0.00467,1e-16,1e-17,-1,25,1,5717
-0.0178,-0.0333,1.5,0.184,0.182,0.966,-2,1,5717
0.482,0.0189,0.00791,1e-16,0e+00,-1,44,1,5718
0.0541,0.0189,1.5,-0.276,1e-05,0.961,-2,1,5718
-0.357,-0.137,-0.0101,8e-17,0e+00,-1,31,1,5719
-0.352,-0.135,0.00612,0.274,0.0919,0.957,32,1,5719
-0.396,0.0525,-0.00429,8e-17,0e+00,-1,38,1,5720
0.0386,0.0567,1.5,0.277,0.00269,0.961,-2,1,5720
-0.337,-0.393,0.000317,1e-16,0e+00,-1,18,1,5721
-0.044,0.0459,1.5,0.184,0.276,0.943,-2,1,5721
0.345,0.106,0.00411,1e-16,0e+00,-1,50,1,5722
0.0628,-0.035,1.5,-0.185,-0.0924,0.978,-2,1,5722
-0.0314,-0.42,-0.000914,1e-16,0e+00,-1,20,1,5723
-0.0292,0.0109,1.5,0.00146,0.276,0.961,-2,1,5723
0.459,0.153,0.00525,1e-16,0e+00,-1,51,1,5724
0.0311,0.00684,1.5,-0.274,-0.0936,0.957,-2,1,5724
-0.423,0.263,-0.00245,1e-16,0e+00,-1,52,1,5725
0.0122,-0.035,1.5,0.273,-0.187,0.944,-2,1,5725
0.137,-0.238,-0.00457,1e-16,0e+00,-1,28,1,5726
-0.0134,0.0486,1.5,-0.0978,0.186,0.978,-2,1,5726
-0.437,0.0196,0.00161,8e-17,0e+00,-1,38,1,5727
0.0026,0.0163,1.5,0.282,-0.0021,0.959,-2,1,5727
0.269,0.361,-0.0106,1e-16,0e+00,-1,64,1,5728
-0.0282,-0.0816,1.5,-0.186,-0.276,0.943,-2,1,5728
-0.4,0.0535,-0.00373,8e-17,0e+00,-1,38,1,5729
0.0397,0.053,1.5,0.28,-0.00032,0.96,-2,1,5729
-0.358,0.08,-0.0125,8e-17,0e+00,-1,45,1,5730
-0.354,0.0784,0.00358,0.279,-0.0908,0.956,46,1,5730
-0.342,-0.562,0.00434,1e-16,0e+00,-1,11,1,5731
-0.0434,0.026,1.5,0.183,0.36,0.915,-2,1,5731
0.231,0.271,-0.00626,1e-16,-1e-17,-1,57,1,5732
-0.0586,-0.0245,1.5,-0.185,-0.189,0.964,-2,1,5732
-0.234,0.742,0.00292,1e-16,0e+00,-1,74,1,5733
0.069,-0.0171,1.5,0.178,-0.445,0.878,-2,1,5733
-0.252,-0.303,-0.00122,1e-16,1e-17,-1,25,1,5734
0.0402,-0.00687,1.5,0.188,0.19,0.964,-2,1,5734
-0.418,-0.573,-0.000234,1e-16,3e-17,-1,10,1,5735
0.0383,0.0321,1.5,0.271,0.36,0.893,-2,1,5735
0.438,-0.271,0.000489,8e-17,0e+00,-1,30,1,5736
-0.00546,0.0192,1.5,-0.279,0.183,0.943,-2,1,5736
-0.382,0.613,0.00225,1e-16,-3e-17,-1,66,1,5737
0.0683,0.0191,1.5,0.269,-0.355,0.895,-2,1,5737
0.286,0.445,0.00293,1e-16,0e+00,-1,64,1,5738
-0.000808,0.00998,1.5,-0.181,-0.274,0.944,-2,1,5738
-0.11,-0.562,-0.0026,1e-16,0e+00,-1,12,1,5739
0.0441,0.0323,1.5,0.0948,0.366,0.926,-2,1,5739
-0.358,0.663,-0.0208,8e-17,0e+00,-1,73,1,5740
-0.354,0.655,-0.00631,0.262,-0.442,0.858,74,1,5740
-0.455,-0.55,0.000728,1e-16,3e-17,-1,10,1,5741
0.00278,0.0481,1.5,0.273,0.356,0.894,-2,1,5741
-0.368,-0.345,-0.00248,1e-16,0e+00,-1,24,1,5742
0.0728,-0.055,1.5,0.277,0.182,0.944,-2,1,5742
0.184,0.738,0.00865,1e-16,3e-17,-1,77,1,5743
0.0343,-0.00569,1.5,-0.0892,-0.445,0.891,-2,1,5743
-0.37,-0.507,-0.0194,1e-16,3e-17,-1,10,1,5744
-0.0258,-0.138,-0.000197,1e-16,0e+00,-1,34,1,5745
-0.0266,0.000802,1.5,-0.000583,0.092,0.996,-2,1,5745
-0.266,0.655,-0.0147,1e-16,0e+00,-1,74,1,5746
-0.47,-0.14,0.00609,8e-17,0e+00,-1,31,1,5747
-0.0394,-8e-05,1.5,0.276,0.0896,0.957,-2,1,5747
-0.329,-0.603,0.0108,1e-16,0e+00,-1,11,1,5748
-0.0335,-0.00693,1.5,0.181,0.365,0.913,-2,1,5748
0.169,0.456,0.00558,1e-16,0e+00,-1,63,1,5749
0.0279,0.0166,1.5,-0.0905,-0.281,0.955,-2,1,5749
0.044,-0.038,1.501,1e-16,0e+00,-1,1,1,5750
0.0213,0.178,0.00171,1e-16,0e+00,-1,48,1,5751
0.0205,0.0337,1.5,-0.000531,-0.096,0.995,-2,1,5751
-0.0356,-0.106,-0.00169,1e-16,0e+00,-1,34,1,5752
-0.0363,0.0373,1.5,-0.000435,0.0951,0.995,-2,1,5752
0.454,0.673,-0.00478,1e-16,0e+00,-1,79,1,5753
-0.0122,-0.098,1.5,-0.266,-0.439,0.858,-2,1,5753
0.405,-0.748,0.00591,1e-16,0e+00,-1,9,1,5754
-0.0575,0.0224,1.5,-0.265,0.442,0.857,-2,1,5754
-0.339,0.243,0.0013,1e-16,-1e-17,-1,53,1,5755
-0.0535,-0.0494,1.5,0.184,-0.188,0.965,-2,1,5755
-0.198,-0.231,-0.00238,1e-16,0e+00,-1,26,1,5756
-0.0578,0.0505,1.5,0.0915,0.183,0.979,-2,1,5756
-0.423,-0.0306,-0.000459,8e-17,0e+00,-1,38,1,5757
0.0158,-0.0312,1.5,0.281,-0.000396,0.96,-2,1,5757
0.0628,0.0642,1.501,1e-16,0e+00,-1,1,1,5758
-0.0255,0.000887,1.501,1e-16,0e+00,-1,-1,1,5759
0.222,-0.286,-0.00563,1e-16,1e-17,-1,29,1,5760
-0.0659,0.00857,1.5,-0.185,0.189,0.965,-2,1,5760
0.271,-0.547,-0.00517,1e-16,0e+00,-1,15,1,5761
-0.0274,0.0428,1.5,-0.182,0.359,0.916,-2,1,5761
-0.325,-0.588,0.00771,1e-16,0e+00,-1,11,1,5762
-0.0268,-0.0008,1.5,0.183,0.36,0.915,-2,1,5762
0.381,0.494,0.00319,1e-16,-3e-17,-1,65,1,5763
-0.0634,0.0488,1.5,-0.274,-0.274,0.922,-2,1,5763
0.195,-0.418,0.00142,1e-16,0e+00,-1,21,1,5764
0.0491,0.0169,1.5,-0.093,0.278,0.956,-2,1,5764
0.242,-0.615,0.0049,1e-16,0e+00,-1,15,1,5765
-0.0567,-0.0277,1.5,-0.183,0.359,0.915,-2,1,5765
-0.19,0.454,0.00626,1e-16,0e+00,-1,61,1,5766
-0.0524,0.0234,1.5,0.0883,-0.276,0.957,-2,1,5766
-0.0115,0.55,-0.00334,1e-16,0e+00,-1,69,1,5767
-0.0141,-0.0433,1.5,-0.00158,-0.367,0.93,-2,1,5767
0.345,-0.0923,0.00347,1e-16,0e+00,-1,36,1,5768
0.0638,0.0549,1.5,-0.184,0.0962,0.978,-2,1,5768
0.174,0.0841,-0.00123,1e-16,-7e-18,-1,49,1,5769
0.0374,-0.0551,1.5,-0.0902,-0.092,0.992,-2,1,5769
-0.18,-0.585,0.00501,1e-16,0e+00,-1,12,1,5770
-0.0304,-0.00237,1.5,0.0925,0.362,0.928,-2,1,5770
-0.39,-0.698,-0.00783,8e-17,0e+00,-1,3,1,5771
0.0657,0.0765,1.5,0.26,0.441,0.859,-2,1,5771
0.157,0.58,0.00293,1e-16,0e+00,-1,70,1,5772
0.0082,-0.0108,1.5,-0.0921,-0.365,0.926,-2,1,5772
-0.0807,0.337,0.00213,1e-16,0e+00,-1,54,1,5773
0.0603,0.0503,1.5,0.0921,-0.187,0.978,-2,1,5773
-0.0387,-0.0445,1.501,1e-16,0e+00,-1,1,1,5774
-0.283,-0.152,0.000345,1e-16,0e+00,-1,32,1,5775
0.00702,-0.00282,1.5,0.189,0.0971,0.977,-2,1,5775
-0.44,-0.675,-0.00635,8e-17,0e+00,-1,3,1,5776
0.0229,0.0953,1.5,0.264,0.439,0.859,-2,1,5776
-0.377,-0.328,-0.00272,1e-16,0e+00,-1,24,1,5777
0.0611,-0.0418,1.5,0.276,0.18,0.944,-2,1,5777
-0.482,-0.49,0.0171,8e-17,3e-17,-1,17,1,5778
-0.05,-0.0514,1.5,0.269,0.273,0.924,-2,1,5778
-0.328,-0.202,0.00702,1e-16,0e+00,-1,32,1,5779
-0.0446,-0.0537,1.5,0.186,0.0972,0.978,-2,1,5779
0.479,0.761,0.0196,1e-16,0e+00,-1,79,1,5780
0.0181,0.00601,1.5,-0.267,-0.438,0.858,-2,1,5780
0.407,-0.085,-0.00541,1e-16,0e+00,-1,37,1,5781
-0.0336,0.0548,1.5,-0.28,0.0888,0.956,-2,1,5781
0.0318,0.648,-0.0146,1e-16,0e+00,-1,76,1,5782
0.0319,0.635,0.0126,0.00174,-0.445,0.896,69,1,5782
-0.175,-0.387,-0.00401,1e-16,0e+00,-1,19,1,5783
-0.0324,0.0514,1.5,0.0909,0.278,0.956,-2,1,5783
-0.116,0.655,-0.0142,1e-16,3e-17,-1,75,1,5784
0.0376,-0.0987,1.5,0.0905,-0.444,0.891,-2,1,5784
-0.254,0.2,-6e-05,1e-16,0e+00,-1,46,1,5785
0.0316,0.0492,1.5,0.186,-0.0981,0.978,-2,1,5785
-0.0274,-0.665,-0.0107,1e-16,0e+00,-1,6,1,5786
-0.0327,0.0957,1.5,-0.00314,0.45,0.893,-2,1,5786
0.471,-0.509,-0.00472,8e-17,3e-17,-1,16,1,5787
0.0162,0.0867,1.5,-0.27,0.355,0.895,-2,1,5787
-0.448,-0.197,0.00569,8e-17,0e+00,-1,31,1,5788
-0.0194,-0.0512,1.5,0.274,0.0934,0.957,-2,1,5788
-0.384,-0.25,-0.00923,1e-16,0e+00,-1,24,1,5789
0.0624,0.0455,1.5,0.279,0.185,0.943,-2,1,5789
0.0223,0.553,-0.00293,1e-16,0e+00,-1,69,1,5790
0.0252,-0.0299,1.5,0.00176,-0.361,0.932,-2,1,5790
-0.0487,0.0393,1.501,1e-16,0e+00,-1,1,1,5791
-0.304,-0.622,0.0121,1e-16,0e+00,-1,11,1,5792
-0.00973,-0.0317,1.5,0.181,0.363,0.914,-2,1,5792
0.175,0.0597,0.00158,1e-16,0e+00,-1,42,1,5793
0.0354,0.0653,1.5,-0.0931,0.00374,0.996,-2,1,5793
-0.0351,0.384,-0.00591,1e-16,0e+00,-1,62,1,5794
-0.0399,-0.0478,1.5,-0.00307,-0.276,0.961,-2,1,5794
-0.288,0.359,-0.00911,1e-16,0e+00,-1,60,1,5795
0.00151,-0.0834,1.5,0.181,-0.277,0.944,-2,1,5795
-0.237,-0.536,-0.0105,1e-16,0e+00,-1,11,1,5796
0.0618,0.066,1.5,0.181,0.364,0.914,-2,1,5796
-0.408,0.731,0.00238,8e-17,0e+00,-1,73,1,5797
0.0553,-0.0416,1.5,0.265,-0.442,0.857,-2,1,5797
-0.0308,-0.57,0.000347,1e-16,0e+00,-1,13,1,5798
-0.0279,0.026,1.5,0.00179,0.369,0.929,-2,1,5798
-0.112,0.117,-0.00259,1e-16,-7e-18,-1,47,1,5799
0.0323,-0.0253,1.5,0.0951,-0.0942,0.991,-2,1,5799
-0.494,0.354,0.0163,1e-16,0e+00,-1,52,1,5800
-0.0549,0.0632,1.5,0.279,-0.184,0.942,-2,1,5800
-0.103,-0.551,-0.00508,1e-16,0e+00,-1,12,1,5801
0.047,0.0461,1.5,0.0923,0.367,0.926,-2,1,5801
-0.23,0.267,-0.00666,1e-16,-1e-17,-1,53,1,5802
0.0587,-0.0269,1.5,0.185,-0.188,0.965,-2,1,5802
0.383,0.0363,-0.00608,1e-16,0e+00,-1,44,1,5803
-0.0598,0.0354,1.5,-0.282,-0.000582,0.959,-2,1,5803
-0.258,-0.0512,-0.00248,1e-16,0e+00,-1,39,1,5804
0.0321,-0.0555,1.5,0.189,-0.00278,0.982,-2,1,5804
0.0492,0.352,0.00639,1e-16,0e+00,-1,55,1,5805
0.0501,0.0697,1.5,0.000559,-0.185,0.983,-2,1,5805
0.26,0.29,-0.00162,1e-16,-1e-17,-1,57,1,5806
-0.0307,0.000962,1.5,-0.187,-0.186,0.965,-2,1,5806
-0.216,0.371,-0.0142,1e-16,0e+00,-1,60,1,5807
0.0767,-0.0729,1.5,0.183,-0.277,0.943,-2,1,5807
-0.486,0.456,0.0128,8e-17,-3e-17,-1,59,1,5808
-0.0451,0.0185,1.5,0.274,-0.271,0.923,-2,1,5808
-0.0966,-0.457,0.0022,1e-16,0e+00,-1,19,1,5809
0.0491,-0.0216,1.5,0.0931,0.278,0.956,-2,1,5809
0.363,0.302,-0.00722,8e-17,0e+00,-1,58,1,5810
-0.0814,0.0134,1.5,-0.278,-0.181,0.943,-2,1,5810
-0.15,0.447,0.00332,1e-16,0e+00,-1,61,1,5811
-0.00641,0.0174,1.5,0.0917,-0.275,0.957,-2,1,5811
0.45,-0.169,0.00465,1e-16,0e+00,-1,37,1,5812
0.0157,-0.0189,1.5,-0.277,0.0961,0.956,-2,1,5812
0.316,0.478,0.0103,1e-16,0e+00,-1,64,1,5813
0.0303,0.0458,1.5,-0.181,-0.274,0.945,-2,1,5813
0.487,0.518,-0.000961,8e-17,-3e-17,-1,72,1,5814
0.0384,-0.0885,1.5,-0.267,-0.361,0.894,-2,1,5814
